source,concept,description
https://www.yok.gov.tr/iletisim/sss/8/1,"Yurtdışında xxx bölümünde okumak istiyorum, hangi okulların denkliği var?",Okul adı bölümü ile birlikte ilgili ülke adına dilekçe yazıp(iletişim adreslerinin ve imzanın olduğu) Kurulumuza posta yolu ile göndermeniz  gerekmektedir.
https://www.yok.gov.tr/iletisim/sss/8/2,Evraklarımın fotokopisi ile başvuru yapabilir miyim?,Evrakların fotokopisi ile başvuru kabul edilmemektedir.
https://www.yok.gov.tr/iletisim/sss/8/3,Öğretmenlik alanında yapılan sts hakkında değişiklik oldumu?,Yükseköğretim  Genel Kurul kararı gereğince öğretmenlik denkliği başvurusu sonucunda hakkında sts kararı çıkan kişilerin sts sınavı yerine KPSS'deki Eğitim Bilimleri bölümünden 100 üzerinden 50 almaları gerekmektedir.
https://www.yok.gov.tr/iletisim/sss/8/4,"Yurtdışında xxx bölümünde okumak istiyorum, hangi okulların denkliği var?",Okul adı bölümü ile birlikte ilgili ülke adına dilekçe yazıp(iletişim adreslerinin ve imzanın olduğu) Kurulumuza posta yolu ile göndermeniz  gerekmektedir.
https://www.yok.gov.tr/iletisim/sss/8/5,"SGK, üniversitemin tanındığına dair yazı istedi, ne yapmalıyım?",Okul adı bölümü ile birlikte ilgili ülke adına dilekçe yazıp(iletişim adreslerinin ve imzanın olduğu) Kurulumuza posta yolu ile göndermeniz  ve  adresinize resmi yazı talebinde bulunmanız gerekmektedir.
https://www.yok.gov.tr/iletisim/sss/8/6,"Askere gideceğim, kısa dönem askerlik yapabilmek için denklik belgemi sunmam gerekli, süreci hızlandırabilir misiniz?","Kurulumuza durumunuzun aciliyetini belirten gerekçeli bir dilekçe göndermeniz halinde talebiniz dikkate alınarak, başvurunuz ile ilgili hızlandırılabilecek bir süreç varsa gerekli işlem yapılacaktır"
https://www.yok.gov.tr/iletisim/sss/8/7,Denklik Komisyonu ne kadar sürede bir toplanıyor?,Denklik Komisyonu ve Yükseköğretim Yürütme Kurulu her hafta düzenli olarak toplanmaktadır. Olağanüstü bir durum olması halinde Kurul ve Komisyon bir ya da birkaç hafta ertelenebilmektedir.
https://www.yok.gov.tr/iletisim/sss/8/8,"Komisyondan birileri ile görüşmek istiyorum, mümkün mü?","Komisyon üyeleri ile görüşmek uygun görülmemekle birlikte, randevu alınması halinde görüşülebilmektedir."
https://www.yok.gov.tr/iletisim/sss/8/9,"Komisyon karar almadan önce dosyamla ilgili söylemem gerekenler var, ne yapmalıyım?",Detaylı açıklamalarınızı içeren resmi bir dilekçe göndermeniz halinde talebiniz incelemeye alınacaktır.
https://www.yok.gov.tr/iletisim/sss/8/10,Denklik işleminin yasal dayanağı nedir?,"2547 sayılı kanunun 7/p maddesinde yurtdışındaki yükseköğretim kurumlarından alınan ön lisans, lisans ve lisansüstü diplomalarının denklik işlemini yapmak Kurulumuz görevleri arasında sayılmıştır. Yurtdışındaki yükseköğretim kurumlarından alınan diplomaların denklik işlemi 06.11.2010 tarih 27751 sayılı Resmi Gazete'de yayımlanarak yürürlüğe giren Yurtdışı Yükseköğretim Diplomaları Denklik Yönetmeliği hükümlerine göre yapılmaktadır."
https://www.yok.gov.tr/iletisim/sss/9/1,"Denklik belgemi kaybettim, yeniden çıkarabilir miyiz?",Ulusal gazetelerden birine verilen kayıp ilanı ve talebinizi içeren imzalı bir dilekçe ile Kurulumuza başvurmanız  halinde işlem yapılabilmektedir.
https://www.yok.gov.tr/iletisim/sss/9/2,"Denklik başvurumun hangi aşamada olduğunu öğrenmek istiyorum, ne yapmalıyım?","Denklik Başvurunuz  ile ilgili olarak Çağrı Merkezimizden ""444 8 965 (YÖK)""  7 gün 24 saat bilgi alabilirsiniz."
https://www.yok.gov.tr/iletisim/sss/9/3,"Denklik başvurum ne kadar sürede tamamlanır, net bir tarih verebilir misiniz?",Denklik başvuruları Yurtdışı Yükseköğretim Diplomaları Denklik Yönetmeliği hükümlerine göre incelenmekte ve diplomayı veren yükseköğretim kurumunun bulunduğu ülkeye göre değişmektedir.
https://www.yok.gov.tr/iletisim/sss/9/4,Denklik işleminin aşamaları nelerdir?,"*Denklik Başvuru sistemine Online Kayıt ve imzalı çıktı alımı*Başvuru Elden/Posta yoluyla ile denklik müracaat ofisine teslimi*Değerlendirme uzmanı tarafından başvuru sahibinin dosyasının incelenmesi   ve Ön inceleme raporunun hazırlanması.*Eksik /gerekli evrak varsa kişiye tebliği,*Dışişleri Bakanlığından Diploma Teyidi(Gerekli Durumlarda)*Üniversitelerden alan tespiti(Gerekli Durumlarda)*Komisyon raporunun hazırlanması*Denklik Komisyon İncelemesi*Yükseköğretim Yürütme  Kurulu İncelemesi*Denklik/KKTC Protokolü/Red/STS/Lisans Tamamlama/KPDS karalarının kişileri tebliği ve yerine getirilmesi.*Denklik Belgesi/Geçici mezuniyet Belgesinin Hazırlanması*İmzaya sunumu(4 İmza)"
https://www.yok.gov.tr/iletisim/sss/9/5,"Başvurumu geri çekmek istiyorum, ne yapmalıyım ?","Başvurunuzu geri çekmek istediğinize dair imzanızı içeren bir dilekçe yazıp Kurulumuza posta yolu ile göndermeniz gerekmektedir. Başvurunuzu geri çektiğinizde orijinal evraklarınız (tercümeler hariç) tarafınıza iade edilecektir.ÖNEMLİ: Dışişleri Bakanlığı ile yapılan diploma teyit yazışmalarının cevabının beklendiği başvurularda, başvuru geri çekme talebi, diploma teyit yazışmasının cevabı Kurulumuza ulaştıktan sonra değerlendirilmektedir. Cevabı gelmeyen yazışmalarda başvuru geri çekilememektedir"
https://www.yok.gov.tr/iletisim/sss/9/6,Diplomanın aslını vermek zorundamıyım?,"İncelemeler asıl belgeler üzerinden yapılmakta olduğundan, diploma aslını denklik başvurunuzda Kurulumuza teslim etmek zorundasınız."
https://www.yok.gov.tr/iletisim/sss/9/7,"Denklik için yabancı uyrukluyum,gerekli evraklar nelerdir ?",http://www.yok.gov.tr/web/denklik bölümünde Denklik Başvurusunda istenilen evraklara ulaşılabilmektedir.
https://www.yok.gov.tr/iletisim/sss/9/8,"Başvurumu posta ile yaptım, size ulaştımı?",Başvurunuzun Kurulumuza ulaşıp ulaşmadığı hakkında Çağrı Merkezimizden (444 8 965) bilgi alabilirsiniz.
https://www.yok.gov.tr/iletisim/sss/9/9,"Evrak asıllarımı göndermişsiniz ancak tercümeler yok, neden?","Başvuru sırasında Kurulumuza verilen tercüme asılları, başvuru sahibine iade edilmeksizin, Kurulumuzca  incelemeye esas bir belge olarak dosyada saklanmaktadır."
https://www.yok.gov.tr/iletisim/sss/9/10,"Evraklarımı elden almak istemiştim, tercihimi değiştirmek istiyorum, ne yapmalıyım?",Birimimize ulaştıracağınız imzalı bir  dilekçe ile  talebinizi iletmeniz halinde değişiklik yapılabilmektedir.
https://www.yok.gov.tr/iletisim/sss/10/1,Posta ile gönderdiğiniz belgelerim ne zaman elime ulaşır?,"Kurulumuzca denklik belgeleri ve diğer evraklar PTT yoluyla iadeli taahhütlü olarak gönderilmekte olup, 10 iş günü içerisinde tarafınıza teslim edilecektir"
https://www.yok.gov.tr/iletisim/sss/10/2,"Adresim değişti, evraklarımı posta ile gönderin demiştim, ne yapmam lazım?",Adres değişikliğinizi bir dilekçe ile Kurulumuza bildirmeniz durumunda işlemleriniz için yeni adresiniz kullanılacaktır.
https://www.yok.gov.tr/iletisim/sss/10/3,Başvurumu benim yerime bir başkası da yapabilir mi?,Başvuru sahibi adına bir başkası Kurulumuza evrak teslimi yapabilir.
https://www.yok.gov.tr/iletisim/sss/10/4,Denklik belgemi benim yerime bir yakınım alabilir mi?,Noter onaylı vekâletnamesi olmadan bir başkası Kurulumuzdan sizin adınıza herhangi bir evrak teslim alamaz.
https://www.yok.gov.tr/iletisim/sss/10/5,"Türkiye'de yüksek lisans/doktora başvurusu yapacağım, denklik belgesine ihtiyacım var mı?",Türkiye Cumhuriyeti vatandaşları Türkiye'de lisansüstü eğitime başlamak için denklik belgesi almak zorundadırlar. Yabancı uyruklu kişiler okul tanıma yazısı alarak lisans üstü eğitime başvuru yapabilirler.
https://www.yok.gov.tr/iletisim/sss/10/6,"İşe gireceğim, denklik belgesine acilen ihtiyacım var, yardımcı olabilir misiniz?","Kurulumuza durumunuzun aciliyetini belirten gerekçeli bir dilekçe göndermeniz halinde talebiniz dikkate alınarak, başvurunuz ile ilgili hızlandırılabilecek bir süreç varsa gerekli işlem yapılacaktır"
https://www.yok.gov.tr/iletisim/sss/10/7,Askerlik yapmadan aynı düzeyde ikinci bir yüksek öğretim programına kayıt yaptırabilir miyim?,"1111 sayılı Askerlik Kanununda askerlik hizmetini yapmadan aynı düzeyde ikinci bir eğitim alınamayacağı hükme bağlanmıştır. Ancak, kayıt tarihinden önce askerliği tecil edilen adayların askerlik tecil süresinin bitimine kadar kayıt hakkı kazandıkları programa kayıtları yapılabilmekte, tecil sürelerinin sonunda askerlik hizmetini erteleme haklarını kaybettiklerinden, askerlik hizmetlerini yaptıktan sonra eğitimlerine devam edebilmektedirler."
https://www.yok.gov.tr/iletisim/sss/10/8,Askerlik yapmadan aynı düzeyde ikinci bir yüksek öğretim programına kayıt yaptırabilir miyim?,"1111 sayılı Askerlik Kanununda askerlik hizmetini yapmadan aynı düzeyde ikinci bir eğitim alınamayacağı hükme bağlanmıştır. Ancak, kayıt tarihinden önce askerliği tecil edilen adayların askerlik tecil süresinin bitimine kadar kayıt hakkı kazandıkları programa kayıtları yapılabilmekte, tecil sürelerinin sonunda askerlik hizmetini erteleme haklarını kaybettiklerinden, askerlik hizmetlerini yaptıktan sonra eğitimlerine devam edebilmektedirler."
https://www.yok.gov.tr/iletisim/sss/10/9,Askerlik yapmadan aynı düzeyde ikinci bir yüksek öğretim programına kayıt yaptırabilir miyim?,"1111 sayılı Askerlik Kanununda askerlik hizmetini yapmadan aynı düzeyde ikinci bir eğitim alınamayacağı hükme bağlanmıştır. Ancak, kayıt tarihinden önce askerliği tecil edilen adayların askerlik tecil süresinin bitimine kadar kayıt hakkı kazandıkları programa kayıtları yapılabilmekte, tecil sürelerinin sonunda askerlik hizmetini erteleme haklarını kaybettiklerinden, askerlik hizmetlerini yaptıktan sonra eğitimlerine devam edebilmektedirler."
https://www.yok.gov.tr/iletisim/sss/10/10,Askerlik yapmadan aynı düzeyde ikinci bir yüksek öğretim programına kayıt yaptırabilir miyim?,"1111 sayılı Askerlik Kanununda askerlik hizmetini yapmadan aynı düzeyde ikinci bir eğitim alınamayacağı hükme bağlanmıştır. Ancak, kayıt tarihinden önce askerliği tecil edilen adayların askerlik tecil süresinin bitimine kadar kayıt hakkı kazandıkları programa kayıtları yapılabilmekte, tecil sürelerinin sonunda askerlik hizmetini erteleme haklarını kaybettiklerinden, askerlik hizmetlerini yaptıktan sonra eğitimlerine devam edebilmektedirler."
https://www.yok.gov.tr/iletisim/sss/11/1,Askerlik yapmadan aynı düzeyde ikinci bir yüksek öğretim programına kayıt yaptırabilir miyim?,"1111 sayılı Askerlik Kanununda askerlik hizmetini yapmadan aynı düzeyde ikinci bir eğitim alınamayacağı hükme bağlanmıştır. Ancak, kayıt tarihinden önce askerliği tecil edilen adayların askerlik tecil süresinin bitimine kadar kayıt hakkı kazandıkları programa kayıtları yapılabilmekte, tecil sürelerinin sonunda askerlik hizmetini erteleme haklarını kaybettiklerinden, askerlik hizmetlerini yaptıktan sonra eğitimlerine devam edebilmektedirler."
https://www.yok.gov.tr/iletisim/sss/11/2,Askerlik yapmadan aynı düzeyde ikinci bir yüksek öğretim programına kayıt yaptırabilir miyim?,"1111 sayılı Askerlik Kanununda askerlik hizmetini yapmadan aynı düzeyde ikinci bir eğitim alınamayacağı hükme bağlanmıştır. Ancak, kayıt tarihinden önce askerliği tecil edilen adayların askerlik tecil süresinin bitimine kadar kayıt hakkı kazandıkları programa kayıtları yapılabilmekte, tecil sürelerinin sonunda askerlik hizmetini erteleme haklarını kaybettiklerinden, askerlik hizmetlerini yaptıktan sonra eğitimlerine devam edebilmektedirler."
https://www.yok.gov.tr/iletisim/sss/11/3,Askerlik yapmadan aynı düzeyde ikinci bir yüksek öğretim programına kayıt yaptırabilir miyim?,"1111 sayılı Askerlik Kanununda askerlik hizmetini yapmadan aynı düzeyde ikinci bir eğitim alınamayacağı hükme bağlanmıştır. Ancak, kayıt tarihinden önce askerliği tecil edilen adayların askerlik tecil süresinin bitimine kadar kayıt hakkı kazandıkları programa kayıtları yapılabilmekte, tecil sürelerinin sonunda askerlik hizmetini erteleme haklarını kaybettiklerinden, askerlik hizmetlerini yaptıktan sonra eğitimlerine devam edebilmektedirler."
https://www.yok.gov.tr/iletisim/sss/11/4,Askerlik yapmadan aynı düzeyde ikinci bir yüksek öğretim programına kayıt yaptırabilir miyim?,"1111 sayılı Askerlik Kanununda askerlik hizmetini yapmadan aynı düzeyde ikinci bir eğitim alınamayacağı hükme bağlanmıştır. Ancak, kayıt tarihinden önce askerliği tecil edilen adayların askerlik tecil süresinin bitimine kadar kayıt hakkı kazandıkları programa kayıtları yapılabilmekte, tecil sürelerinin sonunda askerlik hizmetini erteleme haklarını kaybettiklerinden, askerlik hizmetlerini yaptıktan sonra eğitimlerine devam edebilmektedirler."
https://www.yok.gov.tr/iletisim/sss/11/5,Askerlik yapmadan aynı düzeyde ikinci bir yüksek öğretim programına kayıt yaptırabilir miyim?,"1111 sayılı Askerlik Kanununda askerlik hizmetini yapmadan aynı düzeyde ikinci bir eğitim alınamayacağı hükme bağlanmıştır. Ancak, kayıt tarihinden önce askerliği tecil edilen adayların askerlik tecil süresinin bitimine kadar kayıt hakkı kazandıkları programa kayıtları yapılabilmekte, tecil sürelerinin sonunda askerlik hizmetini erteleme haklarını kaybettiklerinden, askerlik hizmetlerini yaptıktan sonra eğitimlerine devam edebilmektedirler."
https://www.yok.gov.tr/iletisim/sss/11/6,Askerlik yapmadan aynı düzeyde ikinci bir yüksek öğretim programına kayıt yaptırabilir miyim?,"1111 sayılı Askerlik Kanununda askerlik hizmetini yapmadan aynı düzeyde ikinci bir eğitim alınamayacağı hükme bağlanmıştır. Ancak, kayıt tarihinden önce askerliği tecil edilen adayların askerlik tecil süresinin bitimine kadar kayıt hakkı kazandıkları programa kayıtları yapılabilmekte, tecil sürelerinin sonunda askerlik hizmetini erteleme haklarını kaybettiklerinden, askerlik hizmetlerini yaptıktan sonra eğitimlerine devam edebilmektedirler."
https://www.yok.gov.tr/iletisim/sss/11/7,Askerlik yapmadan aynı düzeyde ikinci bir yüksek öğretim programına kayıt yaptırabilir miyim?,"1111 sayılı Askerlik Kanununda askerlik hizmetini yapmadan aynı düzeyde ikinci bir eğitim alınamayacağı hükme bağlanmıştır. Ancak, kayıt tarihinden önce askerliği tecil edilen adayların askerlik tecil süresinin bitimine kadar kayıt hakkı kazandıkları programa kayıtları yapılabilmekte, tecil sürelerinin sonunda askerlik hizmetini erteleme haklarını kaybettiklerinden, askerlik hizmetlerini yaptıktan sonra eğitimlerine devam edebilmektedirler."
https://www.yok.gov.tr/iletisim/sss/11/8,Özürlü üniversite öğrencisiyim. Durumumla ilgili olarak bana sağlanan kolaylıklar nelerdir?,"Yükseköğrenim gören özürlü öğrencilerin, öğrenim hayatlarını kolaylaştırabilmek için gerekli tedbirleri almak ve bu yönde düzenlemeler yapmak üzere, 5378 sayılı Özürlüler ve Bazı Kanun ve Kanun Hükmünde Kararnamelerde Değişiklik Yapılması Hakkında Kanun gereğince, Kurulumuz tarafından hazırlanan ""Yükseköğretim Kurumları Özürlü Öğrenciler Yönetmeliği"" 14.08.2010 tarih ve 27672 sayılı Resmi Gazete'de yayımlanmıştır. 20.06.2006 tarih ve 26204 sayılı Resmi Gazete'de yayımlanan yönetmelik yürürlükten kaldırılmıştır. Söz konusu yönetmelikle üniversitenizde kurulan Özürlü Öğrenci Birimi ile görüşmenizde yarar görülmektedir. Ayrıca, söz konusu Yönetmelik gereğince, Yükseköğretim Kurulu Başkanlığınca Özürlü Öğrenci Komisyonu kurulmuştur. Ayrıntılı bilgilere http://www.yok.gov.tr web sitesinden ulaşabilirsiniz. Aynı adreste  ""http://www.yok.gov.tr/content/view/839/278/"" Özürlü Öğrencilere Yapılan Ara ve Final Sınavları'na ilişkin üniversitelerimize gönderilen yazı örneği de yer almaktadır."
https://www.yok.gov.tr/iletisim/sss/11/9,"Pedagojik Formasyon Sertifika Programlarının Ortaöğretim Alan Öğretmenliği Tezsiz Yüksek Lisans Programına dönüştürülüp, söz konusu programlara ALES şartı getirilecek mi?",Üniversitelerimizde yürütülen Pedagojik Formasyon Sertifika Programlarında herhangi bir karar değişikliği bulunmamaktadır.
https://www.yok.gov.tr/iletisim/sss/11/10,Pedagojik Formasyon Sertifika Programlarının kontenjanlarının artırılarak bahar yarıyılında tekrar açılacak mı?,"Üniversitelerimizde yürütülen Pedagojik Formasyon Sertifika Programlarına ait kontenjanlar Yükseköğretim Genel Kurulu toplantısında karara bağlanmış olup, kontenjan artırımı yapılamamaktadır. Programda görev alacak öğretim elemanlarının ders yüklerinin fazla olması nedeniyle söz konusu programların bahar döneminde de açılması mümkün bulunmamaktadır."
https://www.yok.gov.tr/iletisim/sss/12/1,Milli Eğitim Bakanlığı Talim ve Terbiye Kurulu Başkanlığı'nın 80 sayılı Kararı (Milli Eğitim Bakanlığı'na Bağlı Eğitim Kurumlarına Öğretmen Olarak Atanacakların Atamalarına Esas Olan Alanlar İle Mezun Oldukları Yükseköğretim Programları ve Aylık Karşılığı,"Milli Eğitim Bakanlığına bağlı eğitim kurumlarına öğretmen olarak atanacakların atamalarına esas olan alanlar ile mezun oldukları yüksek öğretim programları ve aylık karşılığı okutacakları derslere ilişkin esaslar (07.07.2009 tarih ve 80 sayılı Kurul Kararı) Milli Eğitim Bakanlığı tarafından belirlenmektedir. Bu nedenle konuya ilişkin Kurulumuzca yapılacak herhangi bir işlem bulunmamaktadır. İlgili çizelge için ""http://ttkb.meb.gov.tr/dosyalar/80sayili/80_cizelge.pdf"" ."
https://www.yok.gov.tr/iletisim/sss/12/2,Yurtdışından alınan pedagojik formasyon belgelerine Kurulumuzca denklik belgesi verilmekte midir?,Kurulumuzca yurtdışından alınan sertifika belgelerin denklik değerlendirmesi yapılmamaktadır.
https://www.yok.gov.tr/iletisim/sss/12/3,Meslek lisesi mezunlarının sınavsız geçiş hakları var mı?,"4702 sayılı Kanun'un 2. maddesi ile değiştirilen 2547 sayılı Kanun'un 45.maddesi uyarınca mesleki ve teknik ortaöğretim kurumlarından mezun olan öğrenciler istedikleri takdirde bitirdikleri programın devamı niteliğinde veya buna en yakın programların uygulandığı, öncelikle kendi Mesleki ve Teknik Eğitim Bölgesi (METEB) içindeki, daha sonrada bölgesi dışındaki meslek yüksekokulu ve açıköğretim önlisans programlarına sınavsız olarak yerleştirilebilmektedir."
https://www.yok.gov.tr/iletisim/sss/12/4,Meslek yüksekokulu mezunlarına sınavsız olarak lisans tamamlama imkânı verilecek mi?,"Anadolu Üniversitesi Açıköğretim Fakültesibünyesinde sınavsız lisans tamamlama imkanı bulunmakta olup, örgün eğitimde lisans tamamlaya bilmeniz için DGS girmeniz gerekmektedir."
https://www.yok.gov.tr/iletisim/sss/12/5,Mezun olduğum yükseköğretim kurumumun YÖK tarafından tanındığına dair belgeyi nasıl edinebilirim?,"Yüksek öğretim Kurulu Başkanlığı'na dilekçe ile başvurarak edinebilirsiniz. Dilekçenizde Türkiye'de hangi üniversitede okuduğunuz ya da okumakta olduğunuzu ve isteğinizi ifade eden kısa bir yazı, adres, tarih, imza ve ad soyad bulunması zorunludur. İstediğiniz belge dilekçenizde belirttiğiniz adrese posta ile gönderilmektedir. Ayrıca Kurulumuza gelerek bu belgeyi elden alma imkanınız da bulunmaktadır. Yurdumuzdaki üniversitelerin ülkelerde tanınıp tanınmadığı ise o ülkenin ilgili makamı tarafından belirlenmektedir."
https://www.yok.gov.tr/iletisim/sss/12/6,Mezun olduğum bölümün unvanı nedir?,Dilekçe ile başvurulması halinde mezun olunan bölümün unvanı ile ilgili bilgi verilmektedir. Ancak Üniversite veya Meslek Yüksekokullarında unvanı belirlenmemiş yeni bölüm veya programdan mezun olunması halinde ilgili programın ders içerikleri incelenmek üzere Üniversitelerarası Kurul Başkanlığına (Meslek Komisyonanda)gönderilmekte program veya bölüm hakkında rapor geldikten sonra YÖK Yürütme Kurulunda 2547 sayılı Kanunun 43/b maddesi uyarınca unvana ilişkin karar verildikten sonra sonuçları kurumlara veya kişilere bildirilmektedir.
https://www.yok.gov.tr/iletisim/sss/12/7,Hangi önlisans programlarında uzaktan eğitim bulunmaktadır ve bu programlar hangi Meslek Yüksekokulundadır? Giriş koşulları nelerdir?,"Uzaktan eğitim yöntemiyle öğrenci kabul eden ön lisans programları http://osym.gov.tr/belge/1-12584/2011-osys-yuksekogretim-programlari-ve-kontenjanlari-ki-.html"" Yükseköğretim Programları ve Kontenjanları Kılavuzu'nda yer almakta olup ÖSYM tarafından yapılmakta olan YGS sonuçlarına göre merkezi olarak yerleştirilmek kaydıyla söz konusu programlarda öğrenim görülebilmektedir."
https://www.yok.gov.tr/iletisim/sss/12/8,Kimler yurtdışından öğrenci kabul kontenjanlarından faydalanarak Türkiye'deki yükseköğretim kurumlarına başvurma hakkına sahiptir?,"2547 sayılı Yükseköğretim Kanunu'nun 6287 sayılı Kanunla değişik 45/f maddesinde yer alan ""Yabancı uyruklu öğrenciler ile ortaöğretimin tamamını yurt dışında tamamlayan öğrencilerin yükseköğretim kurumlarına kabul usul ve esasları Yükseköğretim Kurulu tarafından belirlenir."" maddesi uyarınca; üniversiterin yurt dışından öğrenci kabul kontenjanlarına;  Lise son sınıfta olmaları ya da mezun durumda bulunmaları koşuluyla:1) Yabancı uyruklu olanların,2) Doğumla Türk vatandaşı olup da İçişleri Bakanlığı'ndan Türk vatandaşlığından çıkma izni alanlar ve bunların Türk vatandaşlığından çıkma belgesinde kayıtlı reşit olmayan çocuklarının Türk Vatandaşlığı Kanunu uyarınca aldığı Tanınan Hakların Kullanılmasına İlişkin Belge sahibi olduklarını belgeleyenlerin, (5901 sayılı Türk Vatandaşlığı Kanununun 7. Maddesinde ""(1) Türkiye içinde veya dışında Türk vatandaşı ana veya babadan evlilik birliği içinde doğan çocuk Türk vatandaşıdır."" hükmü bulunmakta olup, yurt dışından kabul kontenjanlarına başvuracak adayların Türk Vatandaşlığı Kanunu incelemelerinde yarar bulunmaktadır.)3) Yabancı uyruklu iken sonradan kazanılan vatandaşlık ile TC vatandaşlığına geçenlerin / bu durumdaki çift uyrukluların4) TC uyruklu olup ortaöğretiminin tamamını KKTC hariç yabancı bir ülkede tamamlayanların (ortaöğretiminin tamamını KKTC dışında yabancı bir ülkedeki Türk okullarında tamamlayanlar dahil)5) KKTC uyruklu olup KKTC'de ikamet eden ve KKTC'de ortaöğrenimini tamamlayan GCE AL sınav sonuçlarına sahip olanlar ile ile  2005-2010 tarihleri arasında diğer ülkelerdeki kolej ve liselere kayıt yaptırıp eğitim alarak GCE AL sınav  sonuçlarına sahip olan veya sahip olacakların,başvuruları kabul edilebilecektir."
https://www.yok.gov.tr/iletisim/sss/12/9,Yükseköğretim kurumlarımızın yurt dışından öğrenci kabul kriterleri nelerdir ve bu kriterler kim tarafından belirlenmiştir?,"Yükseköğretim kurumlarımızın yurt dışından öğrenci kabul kontenjanlarına kendi imkanlarıyla ön lisans ve lisans eğitimi almak üzere başvuracak adayların, bir ortaöğretim kurumundan mezun olunması gerekmektedir. Yurt dışından öğrenci kabul kriterleri olan sınav ve puanlar üniversiteler tarafından belirlenmekte ve Yükseköğretim Kurulu Başkanlığınca da onaylanmaktadır. Bu kriterlere ilave olarak üniversitenin talep edeceği diğer belgelere de sahip olunması gerekmektedir. Yurt dışından öğrenci kabulu ile ilgili kriterler için ""http://www.yok.gov.tr/content/view/35/71/"" ."
https://www.yok.gov.tr/iletisim/sss/12/10,Yükseköğretim kurumlarımızın yurt dışından öğrenci kabul kriterleri nelerdir ve bu kriterler kim tarafından belirlenmiştir?,"Lise öğrenimini Türkiye'de devam ettiren veya mezun yabancı uyruklu adaylar üniversitelerin talep ettiği yurt dışından öğrenci kabul kriterlerine sahip olmak şartıyla Yurt Dışından Öğrenci Kabulü Kontenjanlarına başvurabilmektedirler. İlgili açıklama için  href=""http://www.yok.gov.tr/content/view/35/71/"" ."
https://www.yok.gov.tr/iletisim/sss/13/1,Yükseköğretim kurumlarımızdaki programların hangi üniversitelerde olduğu bilgisine nereden ulaşabilirim?,"Yükseköğretim kurumarı programlarının adlarını ve öğrenci kontenjanlarını osym.gov.tr internet adresinde yer alan Yükseköğretim Programları ve Kontenjanları kılavuzundan edinebilirsiniz. Ancak Anabilim Dalları, Bilim Dalları, Araştırma Uygulama Merkezleri, Yüksek Lisans ve Doktora Programlarını Yükseköğretim Kurulu Başkanlığına dilekçe yazarak edinebilirsiniz. Dilekçenizde adres, ad soyad, tarih ve imza bulunması zorunludur. İstediğiniz bilgiler dilekçenizde belirttiğiniz adrese posta ile iletilecektir."
https://www.yok.gov.tr/iletisim/sss/13/2,Yükseköğretim kurumları arasında yatay geçiş koşulları nelerdir ve başvurular nasıl yapılmaktadır?,"Kurumlar arası yatay geçiş için öğrencinin, kayıtlı olduğu programda bitirmiş olduğu dönemlere ait genel not ortalamasının en az 100 üzerinden 60 olması şarttır. Bu şartı sağlayamayan ancak merkezi yerleştirme puanı geçiş yapmak istediği diploma programının taban puanına eşit veya yüksek olan adaylar yatay geçiş başvurusu yapabilir. Yatay geçiş başvurularının değerlendirilmesinde kullanılacak olan kriterler ve yatay geçiş için gereken asgari koşullar, üniversite senatolarınca belirlenir. Başvurularla ilgili ön değerlendirmeyi, senatonun belirlemiş olduğu ilkeler çerçevesinde, ilgili yönetim kurulları tarafından oluşturulan komisyonlar yapar. Başvurular, adayların genel not ortalaması, farklı puan türlerindeki programlara geçiş için merkezi yerleştirme puanı ve eğer varsa geçmek istediği programın ortak derslerindeki başarısı dikkate alınarak, üniversite senatosu tarafından belirlenmiş olan kriterlere göre değerlendirilir ve ayrılan kontenjana göre geçiş sağlanır. Yatay geçiş başvuruları ilgili yükseköğretim kurumuna yapılır. Yükseköğretim Kurumlarında Önlisans ve Lisans Düzeyindeki Programlar Arasında Geçiş, Çift  Anadal, Yan Dal ile Kurumlar Arası Kredi Transferi Yapılması Esaslarına İlişkin Yönetmelik için ""http://www.yok.gov.tr/content/view/857/183/lang,tr/""."
https://www.yok.gov.tr/iletisim/sss/13/3,Lisansüstü eğitim yapmak isteyen yabancı uyruklu adayların kabul şartları nelerdir?,"Yurdumuzdaki lisansüstü eğitim Lisansüstü Eğitim ve Öğretim Yönetmeliği hükümleri uyarınca yapılmakta olup anılan yönetmeliğin 2-f maddesinde; ""Yabancı uyruklu adaylarla yurtdışında ikamet eden Türk vatandaşlarının lisansüstü programlara kabulüne ilişkin usul ve esaslar üniversite veya yüksek teknoloji enstitüsü senatolarınca belirlenir."" hükmü bulunmaktadır. 10.06.2010 tarihli Yükseköğretim Genel Kurul toplantısında da yükseköğretim kurumlarında lisansüstü programlara öğrenci kabulü konusu incelenmiş ve lisansüstü eğitim yapmak üzere müracaat eden yabancı uyruklu adayların kabul şartlarına üniversite veya yüksek teknoloji enstitüsü senatolarınca karar verilmesi uygun görülmüştür. Bu nedenle konu ile ilgili başvurunun ilgili yükseköğretim kurumuna yapılması gerekmektedir. İlgili yönetmeliği görüntülemek için ""http://www.yok.gov.tr/content/view/417/183/lang,tr/"" ."
