source,concept,description
https://ders.eba.gov.tr/yardim-sss/,"""Grup"" sayfasında neler yer alır?","Grup ile yaptığınız tüm paylaşımları, ""Ana Sayfa""nın yanı sıra bu alandan da görebilirsiniz. Grubu siz oluşturduysanız ve bu grubu silerseniz, grupta yapılan tüm paylaşımlar da silinecektir. Grubu siz oluşturduysanız ""Grubu Yönet"" e tıklayarak grubu düzenleyebilirsiniz. Yine bu alandan grubu silebilirsiniz. Üyelik durumunuzu bu sayfada sağ üst tarafta ""Üyesin"" ya da ""Üye Ol"" ayrımından takip edebilirsiniz. ""Paylaşımlar"" a tıkladığınızda grupla ilgili yapılan paylaşımları görüntüleyebilirsiniz. ""Üyeler""e tıklayarak grup üyelerinin listesine ulaşabilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,Grup üyelerini nerden görebilirim?,"""Grup"" sayfasında sol üstte bulunan ""Üyeler"" linkine tıklayarak grup üyelerinin listesine ulaşabilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,Oluşturduğum gruplara kimler üye olabilir?,Kapalı bir grup oluşturduysanız sadece seçtiğiniz kişiler gruba üye olabilecektir.
https://ders.eba.gov.tr/yardim-sss/,"""Dersler"" sayfası nedir?","""Dersler"" sayfası, EBA’da yer alan ders içeriklerin yer aldığı bölümdür. Bu bölümde, bütün sınıf seviyelerine ve derslere ait içerikler MEB müfredat yapısına uygun bir şekilde listelenir. Seçilen sınıf seviyesindeki bir dersin sayfasında dersin üniteleri, kitabı, yazılı soruları, uygulamaları, kütüphane içerikleri ve ünite testleri yer alır. Ünitelerin içinde ise konuları ve alt konuları görebilirsiniz. Dilerseniz “Tüm Dersler” düğmesine tıklayarak farklı okul türlerine ait ders içeriklerine de erişebilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,Bir konu sayfasına kendi içeriklerimi ekleyebilir miyim?,"Bir konuya ait eklemek istediğiniz içerikleri, size ait içerikler bölümüne ekleyebilirsiniz. Bunun için “İçerik Ekle” düğmesine tıklayıp, açılan pencereden eklemek istediğiniz içerik türünü seçmelisiniz. Bu bölüme video, doküman, görsel, etkileşim ve ses ekleyebilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,"""Sıralı Anlatım"" nedir?","""Sıralı Anlatım""da, bir alt konuya ait içerikler öğrenme sürecine uygun bir şekilde sunulur. Konu anlatımları, alıştırmalar, özet dokümanları ve tarama testlerinin yer aldığı sıralı anlatımları, liste olarak kaydedebilir ya da çalışma olarak öğrencilerinize gönderebilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,Nasıl liste oluşturabilirim?,Sıralı anlatımları hazır liste hâline getirmek için “Liste Olarak Kaydet”e tıklayınız.
https://ders.eba.gov.tr/yardim-sss/,Listelerimi çalışma olarak gönderebilir miyim?,"Listeler alanında, istediğiniz listenin en sağında bulunan menüden “Çalışma Gönder”i seçerek listelerinizi çalışma olarak gönderebilmeniz mümkündür."
https://ders.eba.gov.tr/yardim-sss/,Ders içerikleri çalışma olarak nasıl gönderilir?,Çalışma olarak göndermek istediğiniz objenin üzerinde bulunan “Gönder” düğmesine tıklayınız.
https://ders.eba.gov.tr/yardim-sss/,Listemi nasıl düzenlerim?,Listenin en sağında bulunan menüden “Düzenle”ye tıklayarak listenizi düzenleyebilirsiniz. Açılan ekranda;
https://ders.eba.gov.tr/yardim-sss/,"""Dosyalar"" alanı nedir?","Dosyalar sayfasına görsel, doküman, link veya video ekleyebilirsiniz. 2 GB büyüklüğündeki alanınızda, kişisel dosyalarınızı saklayabilir, listeye ekleyebilir, çalışma olarak gönderebilir ya da gruplarınızla paylaşabilirsiniz. EBA üyeliğiniz devam ettiği sürece dokümanlarınız silinmez."
https://ders.eba.gov.tr/yardim-sss/,"""İçerik Üretimi"" sayfası nedir?","""İçerik Üretimi"", öğretmenlerimizin özgün içerikler üretmelerine olanak sağlayan, aynı zamanda EBA tarafından eklenmiş hazır içeriklerin de sunulduğu bir sistemdir. Bu bölümde, oluşturduğunuz “İçerikler”, bu içeriklerle oluşturabileceğiniz “Öğrenme Adımları” ve son olarak bu “Öğrenme Adımları”yla oluşturulabileceğiniz “Ders Akışları” bulunmaktadır."
https://ders.eba.gov.tr/yardim-sss/,İçerik nasıl eklenir?,"Yeni içerik eklemek için, “İçerik Üretimi“ altındaki “İçerikler” alanına girip “Yeni İçerik Ekle” düğmesine tıklayınız. Bu bölümde video, doküman, görsel, etkileşim ve ses içeriği ekleyebilirsiniz. Desteklenen dosya türlerini, “Desteklenen Formatlar”a tıklayarak inceleyebilirsiniz. İçeriğinizi, ekrandaki kutunun içine sürükleyerek ya da “Dosya Seçiniz” düğmesine tıklayarak bilgisayarınızdan yükleyebilirsiniz. Dosyanızı ekledikten sonra “Müfredat Eşle” adımına geçmeli ve bu adımda ders, sınıf, ünite ve konu seçimlerini yapmalısınız. Sonraki adımlarda karşılaşacağınız bilgileri de doldurduktan sonra, içeriğiniz “İçeriklerim” sayfasında görüntülenecektir."
https://ders.eba.gov.tr/yardim-sss/,İçeriğimi paylaşabilir miyim?,"Oluşturduğunuz içerikleri, içeriğin sağ alt köşesinde bulunan düğmeleri kullanarak gruplarınla paylaşabilir, ders listenize ekleyebilir, çalışma olarak gönderebilir, meslektaşlarınızla paylaşmak için kontrole gönderebilir, düzenleyebilir veya silebilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,“Öğrenme Adımı” nasıl eklenir?,"Yeni öğrenme adımı eklemek için, “İçerik Üretimi“ altındaki “Öğrenme Adımları” alanına girip “Yeni Öğrenme Adımı Ekle” düğmesine tıklayınız. Öncelikle “Öğrenme Adımı” için başlık yazmalısınız. Hazırlamayı planladığınız öğrenme adımının tasarımına bu ekranda karar vermeniz gerekmektedir. Örneğin; bir “İçerik Kutusu”, bir de “Metin Kutusu” eklemek istediğinizde, soldaki bu kutucukları ekranın ortasına sürükleyip bırakmanız gerekmektedir. Eklemek istediğiniz içeriği bilgisayarınızdan seçebileceğiniz gibi, “EBA İçerikleri” ile hazır içerik havuzundan da seçiminizi yapabilirsiniz. Metin kutusuna ise, öğrenme adımınızda görünmesini istediğiniz metni yazınız."
https://ders.eba.gov.tr/yardim-sss/,Hazırladığım öğrenme adımını paylaşabilir miyim?,"Öğrenme adımlarından istediğinizi, sağ alt köşesinde bulunan düğmelerle ders akışınıza ekleyebilir, meslektaşlarınızla paylaşmak istemeniz durumunda onaya gönderebilir, düzenleyebilir veya silebilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,“Ders Akışı” nasıl oluşturulur?,"Ders akışı oluşturmak için “İçerik Üretimi“ altındaki “Ders Akışları” alanına girip “Ders Akışı Oluştur” düğmesine tıklayınız. Karşınıza çıkan ekranda “Ekle” düğmesine tıklayarak, ders akışınıza hazır bir soru veya öğrenme adımı ekleyebilir ya da “Oluştur” düğmesine tıklayarak kendi soru veya öğrenme adımınızı oluşturabilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,"""Kütüphane"" sayfasında neler bulunur?","""Kütüphane"" sayfasında farklı kategorilere ait binlerce içerik yer almaktadır. Hem eğitsel hem de genel kültür içeriklerinin yer aldığı bu bölümden video, ses dosyası, dergi, etkileşimli kitap ve uygulama gibi farklı içerik tiplerine ulaşabilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,"""Çalışmalar"" sayfası nedir?","Çalışmalar sayfasında öğrencilerinize gönderdiğiniz çalışmaları görebilir ya da yeni çalışmalar oluşturabilirsiniz. Tarihine, durumuna ve sınıfına göre filtreleyerek geçmiş ya da devam eden çalışmalarınızı inceleyebilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,"""Dijital Çalışmalar"" nedir?","EBA içerisindeki dijital içeriklerden oluşturduğunuz çalışmalardır. Bir dijital çalışma, konu anlatımı alıştırma, tarama testleri gibi farklı eğitsel içeriklerden oluşabilir. Öğrencilerinize göndermek istediğiniz çalışmaları toplu şekilde ya da tek tek dijital çalışma olarak gönderebilirsiniz. Toplu olarak gönderme ile ilgili daha detaylı bilgi için ""Yardım"" sayfasındaki ""Listeler"" bölümünü inceleyebilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,Bir içeriği gruplarıma dijital çalışma olarak nasıl yollayabilirim?,"İçeriklerin altında yer alan “Çalışma Gönder” düğmesini kullanarak, içerikleri çalışma olarak gruplarınıza ya da şubelerinize gönderebilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,Dijital çalışmaların avantajı nedir?,"Dijital çalışmalarda öğrencilerin cevapları ya da gönderilen içerikleri tamamlama durumları, sistem tarafından kontrol edilmektedir. Bu uygulama, öğretmenlere zaman avantajı sağlamaktadır. Detaylı sınıf raporları, öğrenci raporları, kazanım bazlı raporlar öğretmenlerin, öğrencilerin öğrenme süreçlerini daha hızlı ve objektif gözlemlemelerine yardımcı olmaktadır. Çalışma raporlarıyla ile ilgili detaylı bilgi edinmek için ""Raporlar"" sayfasını inceleyebilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,Sözlü ve Yazılı Çalışmalar Nedir?,"“Sözlü ve Yazılı Çalışmalar”, öğrencilerinizle doküman transferi yapabileceğiniz ya da öğrencilerinize sözlü olarak çalışma iletebileceğiniz bir çalışma ortamıdır. İstediğiniz puanlama krtiterlerine göre hazırlayabileceğiniz bu çalışmaları, öğrencilerinizin cevaplarına göre yine EBA üzerinden notlandırabilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,Sözlü ve Yazılı Çalışmayı Nasıl Oluştururum?,"EBA’da “Çalışmalar” alanından “Sözlü ve Yazılı Çalışmalar”ı seçiniz.
“Sözlü ve Yazılı Çalışma Oluştur” düğmesine tıklayınız. Çalışmalarınızı sadece kişisel bilgisayarınızda oluşturabilirsiniz. EBA Mobil Uygulaması’nda çalışma oluşturma seçeneği bulunmamaktadır.
Ödev bilgilerini doldurunuz.
Çalışmanın Adı
Açıklama
Çalışma Başlangıcı: Öğrenciler, bu tarihten önce gönderdiğiniz çalışmaları açamazlar.
Çalışma Bitişi: Öğrenciler, bu tarihten sonra çalışmalara doküman yükleyemezler.
Sınıf: Çalışmanızı hangi şubelere göndereceksiniz o sınıf seviyesini seçmelisiniz.
Ders
Öğrenciler çalışmalarını sisteme yüklesinler mi?: “Evet” seçeneğini işaretlediğinizde, çalışmayı alan öğrenciler cevaplarını sisteme dosya yükleyerek gönderebilirler. Öğrencilerin sisteme yüklediği dosyalar öğretmenleri tarafından incelenerek notlandırılır. Öğrencilerin cevaplarını elden teslim etmelerini istiyorsanız “Hayır” seçeneğini işaretleyerek devam ediniz.
Öğrencilerden gelen çalışmaları değerlendirecek misiniz?: “Evet” seçeneğini işaretlediğinizde çalışmaları notlandırabilirsiniz.
“Sonraki” düğmesine tıklayarak “Değerlendirme” adımına geçiniz. Bu adımda çalışmanızı kaç soru üzerinden değerlendireceğinizi ve bu soruların puan ağırlıklarını girebililirsiniz. “Okul öncesi” ve “İlkokul” sınıf seçimlerinde puan yerine “Likert” tipi değerlendirme yapılır.
“Sonraki” düğmesine tıklayarak “Dosyalar” adımına geçiniz. Bu adımda öğrencilere iletmek istediğiniz dokümanı ekleyebilirsiniz. Bir çalışmaya en fazla 1 adet doküman ekleyebilirsiniz ve dokümanın boyutu en fazla 50 MB olabilir. PDF ya da görsel türü dokümanları öğrencileriniz düzenleyemeyeceğinden öğrencilerin cevaplarını nasıl ileteceğini çalışmayı gönderirken açıklama kısmında belirtmenizi öneririz.
“Kaydet” düğmesine tıklayarak “Şube ve Grup Seçimi” adımına geçiniz. Şube veya grup seçimini yaptıktan sonra çalışmanızı öğrencilerinize gönderebilirsiniz. Dilerseniz “Şimdi Göndermeyeceğim” seçeneğine tıklayarak çalışmanızı kaydedebilir, daha sonra “Sözlü ve Yazılı Çalışmalar” liste ekranından “Şubeye Gönder” işlemiyle çalışmanızı öğrencilerinize iletebilirsiniz.
Gönderdiğiniz çalışmalar öğencilerinizin “Sayfam” alanında ve “Sözlü ve Yazılı Çalışmalar” sayfasında görüntülenir. Ayrıca çalışmanın gönderildiğine dair bildirim öğrencilere iletilir."
https://ders.eba.gov.tr/yardim-sss/,Gönderdiğim Sözlü ve Yazılı Çalışmalara Nasıl Ulaşabilirim?,Gönderdiğiniz çalışmalar “Sözlü ve Yazılı Çalışmalar” sayfasında listelenir.
https://ders.eba.gov.tr/yardim-sss/,Gönderdiğim Sözlü ve Yazılı Çalışmaları Nasıl Değerlendirebilirim?,"Değerlendirmek istediğiniz çalışmanın “İşlemler” menüsünden “Öğrencileri Değerlendir” işlemini seçiniz.
2- Değerlendirmek istediğiniz şubeyi filtrelediğinizde seçtiğiniz şubedeki öğrenciler ve gönderdikleri dokümanlar listelenecektir.
3- Değerlendirmek istediğiniz öğrencinin gönderdiği dokümanı indiriniz.
4- Öğrencinize çalışmasıyla ilgili geri bildirim vermek isterseniz bir açıklama metni yazabilirsiniz. Çalışmayı oluştururken girdiğiniz her soru için ayrı ayrı açıklama girebilirsiniz. Raporu yayımladığınızda öğrencileriniz bu açıklamaları görebileceklerdir.
Öğrencinizi çalışmayı oluştururken girdiğiniz soru kriterlerine göre puanlayınız.
Bütün öğrencilerinizin puanlarını girdikten sonra “Kaydet” düğmesine tıklayınız. Öğrencilerinizi farklı zamanlarda EBA’ya girerek değerlendirebilirsiniz. Raporu yayımlamadığınız sürece girdiğiniz değerlendirmeleri öğrencileriniz göremezler."
https://ders.eba.gov.tr/yardim-sss/,Notlarımı Öğrencilerimle Nasıl Paylaşabilirim?,Değerlendirmesini tamamladığınız çalışmalarda “Raporu Yayımla” düğmesine tıklayarak notları öğrencileriniz ile paylaşabilirsiniz. Notları paylaştığınızda öğrencilerinize bildirim gidecektir. Öğrencileriniz “Sözlü ve Yazılı Çalışmalar” sayfasından verdiğiniz notları görebilir. Raporu yayımlanan bir çalışmada öğrencileri değerlendirip tekrar kaydetme işlemini seçerseniz daha önceden yayımlandığınız notlar öğrencilerin sayfalarından kaldırılır. Bu yüzden değişiklik yapmayacaksanız öğrencilerin notlarını inceledikten sonra “Kapat” düğmesiyle çıkış yapınız.
https://ders.eba.gov.tr/yardim-sss/,"""Sınavlar"" alanı nedir?","EBA içerisinde yer alan sınav, test ve alıştırma dokümanlarına bu alandan ulaşabilirsiniz. Farklı derslere ve sınıflar ait alt konu, konu ve ünite seviyelerinde testlerin yer aldığı ""Sınavlar"" bölümünde, istediğiniz içerikleri şubelerinize çalışma olarak gönderebilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,Kendi sınavımı oluşturabilir miyim?,"""Sınavlarım"" sayfasında EBA’da yer alan hazır soruları ya da kendi oluşturduğunuz soruları kullanarak sınav yaratabilirsiniz. Soru ve sınav oluşturmayla ilgili detaylı bilgi için “Soru ve Sınav Sistemi” bölümünü inceleyebilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,"""Soru ve Sınav Sistemi"" nedir?","""Soru ve Sınav Sistem""i, EBA soru havuzunda yer alan soru ve sınavların yer aldığı alandır. Sayfada yer alan filtreleri kullanarak istediğiniz sınıf seviyesine ve derse ait içeriklere ulaşabilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,Nasıl yeni soru oluşturabilirim?,"""Sorular"" sayfasındaki “Yeni Soru Ekle” düğmesine tıklayınız. Oluşturmak istediğiniz sorunun tipini seçtikten sonra yönergeleri takip ederek kendi soru havuzunuzu oluşturabilirsiniz. Oluşturduğunuz sorular, size özel bir soru havuzu olan “Sorularım” bölmesinde yer alır. Dilerseniz sorularınızı kontrole de gönderebilirsiniz. Alan uzmanlarının kontrolünden geçen sorular, onaylanması durumunda EBA soru havuzuna eklenir."
https://ders.eba.gov.tr/yardim-sss/,EBA soru havuzundaki beğendiğim bir soruyu değiştirerek kullanabilir miyim?,"Kullanabilirsiniz. Bunun için soruların altında bulunan “Kopyala” düğmesini kullanarak soruyu düzenleyebilirsiniz. Düzenleyip kaydettiğiniz sorular, kendi soru havuzunuza eklenir."
https://ders.eba.gov.tr/yardim-sss/,Nasıl yeni sınav oluşturabilirim?,"Sınavlar sayfasındaki “Sınav Oluştur” düğmesine tıklayınız. Açılan sayfada, sınavınıza ister kendi havuzunuzdan isterseniz de EBA havuzundan sorular ekleyebilirsiniz. Daha sonra sınavın künye bilgilerinizi girerek sınavınızı oluşturabilirsiniz. Oluşturduğunuz sınavlara, “Sınavlarım” bölümünden ulaşabilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,"""Raporlar"" sayfasında neler yer alır?","Raporlar sayfasında, gönderdiğiniz çalışmaların raporlarını hem çalışma bazlı hem de öğrenci bazlı olarak görebilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,"""Mesleki Gelişim"" alanı nedir?","""Mesleki Gelişim"" alanı, EBA’ya erişimi olan tüm öğretmen ve okul yöneticilerine yönelik, özgün içerikli bir mesleki gelişim ve paylaşım platformudur. Kendisini sürekli geliştirme ihtiyacı hisseden, eğitim teknolojilerine ve yenilikçi eğitim yöntemlerine ilgi duyan, meslektaşlarıyla paylaşımın değerine inanan ve eğitimde kalitenin yükselmesinde sorumluluk hisseden tüm öğretmenlerin buluşma noktasıdır. Bu alan sadece öğretmen ve okul yöneticilerinin erişimine açıktır."
https://ders.eba.gov.tr/yardim-sss/,"""Mesleki Gelişim Ana Sayfası""nda neler var?","""Mesleki Gelişim Ana Sayfası""nda;"
https://ders.eba.gov.tr/yardim-sss/,"""Gruplar ve İçerikler"" alanında neler bulunur?","""Gruplar ve İçerikler"" alanında; eğitim öğretim yılında ihtiyaç duyabileceğiniz birçok dokümana, videoya erişebilir ve meslektaşlarınızla etkileşimde bulunabilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,Gruplar içerisinde ne tür paylaşımlar yapılabilir?,"Grup duvarlarında yer alan paylaşım özellikleri ""Sayfam"" özellikleri ile aynıdır. İletinize doküman, foroğraf ekleyebilir, etkinlik/oylama oluşturabilir ve grup konu başlığı ile alakalı tartışma konuları açabilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,"""Videolar ve Dokümanlar"" sekmeleri ne işime yarar?","Gruplar içerisinde yer alan ""Videolar"" sekmesinden grup konusuyla ilgili olarak grup moderatörlerinin eklediği videoları izleyebilirsiniz. ""Dokümanlar"" sekmesinden ise grup konusuyla ilgili olarak grup moderatörlerinin eklediği dokümanları bilgisayarınıza indirebilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,Gruba üye olmak ne işime yarar?,"Sadece herkese açık olan ilgi gruplarına üye olabilirsiniz. Bir gruba üye olduğunuzda o grup içerisinde paylaşımda bulunabilir, diğer paylaşımlara yorum yapabilir ve beğenebilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,Grup üyeliğim ne kadar devam eder?,Üye olduğunuz herkese açık ilgi gruplarından dilediğiniz an “Gruptan Ayrıl” seçeneğiyle ayrılabilirsiniz.
https://ders.eba.gov.tr/yardim-sss/,"""Kurslarım"" alanı nedir?","Millî Eğitim Bakanlığına bağlı Genel Müdürlükler tarafından hazırlanan ve MEBBİS üzerinden başvurduğunuz, size atanmış uzaktan eğitim kurslarınız bu alanda görüntülenir. Henüz size atanmış herhangi bir kurs yok ise bu menü ""Mesleki Gelişim"" alanında görüntülenmez."
https://ders.eba.gov.tr/yardim-sss/,"""Güncel Kurslar"" sekmesinde neler bulunur?","Atama tarihi başlamış ve henüz sonlanmamış eğitimleriniz ""Güncel Kurslar"" alanında görüntülenir."
https://ders.eba.gov.tr/yardim-sss/,"""Geçmiş Kurslar"" sekmesinde neler bulunur?","Atama tarihi sonlanan kurslarınız ""Geçmiş Kurslar"" sekmesinde listelenir."
https://ders.eba.gov.tr/yardim-sss/,"Kurs performans bilgilerimi, MEBBİS’te ne zaman görebilirim?",Kurs atama tarihi sonlandıktan sonra kurs performans kriterine göre (kurs sonu sınavı puanı ve/veya kurs içeriği tamamlama yüzdesi) almış olduğunuz puanınız bir kaç gün içerisinde MEBBİS’e aktarılır.
https://ders.eba.gov.tr/yardim-sss/,"""Programlarım"" alanı nedir?","Millî Eğitim Bakanlığına bağlı Genel Müdürlükler tarafından hazırlanan ve MEBBİS üzerinden başvurduğunuz size atanmış uzaktan eğitim programlarınız (birden fazla kurstan oluşan sertifika programları) bu alanda görüntülenir. Henüz size atanmış herhangi bir program yok ise bu menü ""Mesleki Gelişim"" alanında görüntülenmez."
https://ders.eba.gov.tr/yardim-sss/,"""Güncel Programlar"" sekmesinde neler bulunur?","Atama tarihi başlamış ve henüz sonlanmamış programlarınız ""Güncel Programlar"" alanında görüntülenir."
https://ders.eba.gov.tr/yardim-sss/,"""Geçmiş Programlar"" sekmesinde neler bulunur?","Atama tarihi sonlanan programlarınız ""Geçmiş Programlar"" sekmesinde listelenir. Geçmiş programlarınızın açıklama bilgilerine, içerisindeki kurslara ve kurs işleyiş başlıklarına ulaşabilirsiniz. Ancak aynı program daha sonra size tekrar atanabileceğinden kurs içeriklerini görüntüleyemezsiniz. Kurs içeriklerine tıkladığınızda ""İçerik aktif değil!"" uyarısı alırsınız."
https://ders.eba.gov.tr/yardim-sss/,Program performans bilgilerimi MEBBİS’te ne zaman görebilirim?,Program atama tarihi sonlandıktan sonra program performans kriterine göre (program sonu sınavı puanı ve/veya kurs içeriği tamamlama yüzdesi) almış olduğunuz puanınız bir kaç gün içerisinde MEBBİS’e aktarılır.
https://ders.eba.gov.tr/yardim-sss/,"""Canlı Eğitimler"" alanı nedir?","Millî Eğitim Bakanlığına bağlı Genel Müdürlükler tarafından hazırlanan, akademisyenlerin ve uzman eğitimcilerimizin görsel, işitsel ve etkileşimli olarak gerçekleştirdikleri, aynı zamanda katılımcıların da görsel, işitsel ve etkileşimli olarak katılabildikleri senkron uzaktan eğitimlerdir."
https://ders.eba.gov.tr/yardim-sss/,Canlı eğitime katılabilmek için ne yapmalıyım?,"""Canlı Eğitim"" uygulamasına ilk defa giriyorsanız önce “Uygulamayı İndir” düğmesiyle uygulamayı indirip bilgisayarınıza kurmalısınız. Sonrasında, katılmak istediğiniz eğitimin bulunduğu satırın sonunda yer alan açılır menüden eğitim saati geldiğinde aktif olacak ""Katıl"" düğmesine tıklayınız. Canlı eğitim adının bulunduğu satırın sonunda yer alan açılır menüden “İncele” seçeneğini seçerek eğitimin detay bilgilerine ulaşabilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,Canlı eğitimlere katılmak için ne tür araçlara ihtiyacım var?,"“Canlı Eğitimler” sayfasında yer alan listedeki eğitimlerden, uygun olduğunuz gün ve saatte uzman bir eğitimcinin verdiği canlı eğitime katılabilirsiniz. Bu eğitimler, etkileşimli olup, sorularınıza anında cevap alabileceğiniz bir yapıdadır."
https://ders.eba.gov.tr/yardim-sss/,Eğitime sesli ve görüntülü olarak katılabilir miyim?,"Düzenlenen canlı eğitimler, eğitmenin kontrolünde gerçekleştirilir. Eğitmenin uygun gördüğü durumlarda sesli ve görüntülü olarak eğitim içi paylaşım gerçekleştirebilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,EBA’ya nasıl giriş yapabilirim?,"""EBA Giriş"" ekranından MEBBİS ya da e-Devlet bilgilerinizle giriş yapabilirsiniz. Yurt dışında görev yapan bir öğretmenseniz, MEBBİS kaydınız varsa MEBBİS bilgilerinizle ya da e-Devlet bilgilerinizle EBA’ya giriş yapabilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,Öğretmen olarak öğrencilerim için EBA şifresi nasıl oluştururum?,"Bu işlem, iki adımdan oluşmaktadır."
https://ders.eba.gov.tr/yardim-sss/,Akademisyen olarak EBA’ya nasıl giriş yapabilirim?,"İlahiyat ve Eğitim Bilimleri fakültelerinde görev yapan bir akademisyenseniz EBA’ya, e-Devlet bilgilerinizle giriş yapabilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,"""EBA Kod"" nedir ve nasıl kullanılır?","""EBA Kod"", öğretmenlerin derslerdeki akıllı tahtalarda kullanabilecekleri tek kullanımlık bir şifredir. Bu şifreyi kullanmak için;"
https://ders.eba.gov.tr/yardim-sss/,"""EBA’da Ne Yaptı?"" bölümü nedir?","""EBA’da Ne Yaptı?"" bölümünde, çocuğunuzun son 7 günde dersler, kütüphane, portfolyo ve sınavlar sayfalarında geçirdiği zamanlar, grafiklerle gösterilir. Süreler hesaplanırken, çocuğunuzun belirtilen sayfalardaki içerikleri incelerken geçirdiği zaman dikkate alınır."
https://ders.eba.gov.tr/yardim-sss/,"""Bekleyen Çalışmaları"" bölümü nedir?","Bu bölümde, çocuğunuza öğretmenlerinin EBA üzerinden gönderdiği çalışmaları görebilirsiniz. Çalışmalar, bitiş tarihi en yakın olanlar listenin en üstünde sıralanacak şekilde listelenmiştir. Bu listede görünmeyen başka çalışmalar da olabilir. Çalışmaların tamamı, “Çalışmaları” sayfasında gösterilmektedir."
https://ders.eba.gov.tr/yardim-sss/,"""EBA’da Ne Yaptı?"" bölümü, çocuğumun performans puanlarını etkiler mi?","Hayır, etkilemez. Bu bölüm, çocuğunuzun EBA’da yaptığı çalışmaları gün gün gözlemleyebilmeniz için oluşturulmuştur."
https://ders.eba.gov.tr/yardim-sss/,"""Son Çalıştığı Konular"" bölümü nedir?","Bu bölümde, çocuğunuzun son çalıştığı konuları görebilirsiniz. Konu başlıklarının altındaki gösterimlerde ise çocuğunuzun bu konuları tamamlama yüzdeleri gösterilmektedir. Konunun büyüklüğüne göre, tamamlama yüzdelerinin değişimi farklılık gösterebilir."
https://ders.eba.gov.tr/yardim-sss/,"""Takvim""de neleri görebilirim?","Takvimde çocuğunuzun etkinliklerini, çalışmalarını, tatil günlerini ve yazılı sınavlarını takip edebilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,“Konu Performansı” bölümü nedir?,"Bu bölümde, çocuğunuzun aldığı dersleri görebilirsiniz. Konu detayında ise çocuğunuzun ilgili konularda yer alan içeriklerdeki konu performans durumunu ve tamamlama yüzdesini görebilirsiniz. Çocuğunuz ders içeriklerini tamamladıkça konu tamamlama yüzdesi artar. Konu performansı ise çocuğunuzun bir konuda yer alan sınavlardaki ve testlerdeki performansı ile ilişkilidir."
https://ders.eba.gov.tr/yardim-sss/,"""Kütüphane"" bölümü nedir?","Kütüphane sayfasında, farklı kategorilere ait binlerce içerik yer almaktadır. Hem eğitsel hem de genel kültür içeriklerinin yer aldığı bu bölümde video, ses dosyası, dergi, etkileşimli kitap ve uygulama gibi farklı içerik tiplerine ulaşabilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,"""Çalışmaları"" bölümü nedir?","Çalışmaları sayfasında, öğretmeninin çocuğunuza EBA üzerinden gönderdiği çalışmaları görebilirsiniz. Çalışmaları tarihine ve durumuna göre filtreleyerek çocuğunuzun süresi dolan ya da devam eden çalışmalarını inceleyebilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,"""Raporları"" bölümünde neler yer alır?","Raporları sayfasında, öğretmeninin çocuğunuza EBA üzerinden gönderdiği çalışmaların raporlarını detaylı olarak inceleyebilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,"""EBA Portfolyo"" nedir?","EBA Porftolyo Yönetimi; öğrencilerin akademik başarılarının yanı sıra katıldıkları projeler ve ders dışı sosyal aktivite bilgilerinin biriktirilerek sergilendiği, benzersiz bir dijital bellek özelliğidir."
