source,concept,description
https://osym.gov.tr/,Görme engelliyim  2023-YKS için başvurumu yaptım. Sınavda 14 punto soru kitapçığı ve 14 punto cevap kâğıdı alabilir miyim ?,Soru kitapçığını kendi okuyabilecek durumda olan görme engelli adaylara  talepleri doğrultusunda 9 ya da 14 punto yazı karakterinde yazılmış soru kitapçığı verilmekle birlikte cevap kâğıdı boyutu standarttır ve 9 puntodur. Cevap kâğıdı 9 punto olduğundan dolayı adayların cevap kâğıdı işaretleme durumlarını göz ardı etmemeleri gerekmektedir. Bu durumda bulunan adaylara talep etmeleri halinde İşaretleyici yardımı verilir.
https://osym.gov.tr/,Engelli/sağlık sorunu olan adayların özel hastane raporları kabul edilir mi ?,Devlet veya üniversite hastanelerinden alınan Engelli Sağlık Kurulu Raporları/Sağlık Kurulu Raporları/ÇÖZGER kabul edilmektedir. Özel Hastane raporları kabul edilmez.
https://osym.gov.tr/,Bedensel engelli bir adayım  2023-YKS’ye gireceğim. Bedensel engelli adaylar için sınav uygulamaları nelerdir ?,Sağlık Durumu/Engel Bilgi Formunu  Sağlık Kurulu Raporlarındaki durumlarına uygun olarak dolduran bedensel engelli adaylardan raporu Başkanlığımızca kabul edilenlerin  engelli salonlarına atamaları yapılır. İşaretleyici yardımına ihtiyacı olan bedensel engelli adaylara işaretleyici yardımı verilir.
https://osym.gov.tr/,Astım hastasıyım  2023-YKS’ye gireceğim. Astım ilacımla sınava girmem gerekiyor. Ne yapmalıyım ?,Astım ilacı/pompası/spreyi  ilaç (tane ile) kullanan adaylar sınav binası girişinde güvenlik görevlileri tarafından elle ve/veya dedektörle dikkatlice kontrol edilmek kaydıyla Sınava Giriş Belgesinde belirtilen bina ve salonda sınava girebileceklerdir.
https://osym.gov.tr/,Daha önce engelli olarak sınava girdim. Tekrar rapor göndermem gerekir mi ?,2014 yılı ve sonrasında (EKPSS ve e-YDS hariç)  Engelli Sağlık Kurulu Raporu/Sağlık Kurulu Raporu ile ÖSYM’nin herhangi bir sınavına başvurunuz varsa ve engel durumunuzda bir değişiklik yoksa tekrar Engelli Sağlık Kurulu Raporu/Sağlık Kurulu Raporu göndermenize gerek yoktur.
https://osym.gov.tr/,Geçici engelim var  2023-YKS’ye gireceğim. Geçici engelli adaylar için sınav uygulamaları nelerdir ?,Geçici süreli sağlık sorunu veya hamilelik gibi özel durumu olan adayların; ilaç  ek gıda  tuvalet gibi ihtiyaçlarının karşılanmasına ve sağlık nedeniyle ihtiyaç duydukları sağlık malzemesi ile sınava alınmalarına izin verilir. Bu adaylara normal sınav süresi uygulanarak talepleri doğrultusunda işaretleyici yardımı verilir.
https://osym.gov.tr/,İşitme engelli bir adayım  sınava gireceğim. İşitme engelli adaylar için sınav uygulamaları nelerdir ?,İşitme engelli adaylardan işitme cihazı/biyonik kulak (koklear implant) kullananların Engelli Sağlık Kurulu Raporları/Sağlık Kurulu Raporlarında ve Sağlık Durumu/Engel Bilgi Formlarında bu durumlarının mutlaka belirtilmesi gerekmektedir. Bu bilgi  adayların Sınava Giriş Belgelerine yansıtılır. Sınava Giriş Belgelerinde işitme cihazı/biyonik kulak (koklear implant) yazılı olan adaylar bu cihazlarıyla sınav binalarına alınacaklardır ancak  cihazlar  adaylar tarafından salon görevlilerinin salonda gösterdiği yerlere sınav tamamlandıktan sonra aday tarafından alınmak üzere bırakılacaktır. Sınava Giriş Belgelerinde işitme cihazı/biyonik kulak (koklear implant) yazılı olan adaylardan bu cihazlarının sınav süresince üzerlerinde bulunmasını isteyenler ise Sağlık Durumu/Engel Bilgi Formunda ilgili alanı işaretlemeleri durumunda  sınav merkezinde ÖSYM tarafından hazırlanan her türlü kablolu-kablosuz iletişimi kesilmiş sınav salonlarında cihazları ile sınava alınırlar.
https://osym.gov.tr/,2023-YKS’ ye yabancı uyruklu adaylar başvuru yapabilir mi ?,Yabancı uyruklu veya hiçbir devletin uyruğunda olmayan adaylar da sınava başvurabilirler ancak bu adaylar  yükseköğretim programları tercih süreci başlamadan önce T.C. uyruğuna geçmedikleri takdirde  2023-YKS Yükseköğretim Programları ve Kontenjanları Kılavuzunda yer alacak yükseköğretim programları kontenjanlarına yerleştirilmezler. Yabancı uyrukluların Türkiye’deki yükseköğretim programlarına yerleştirme işlemleri YKS kapsamı dışında olup bu yerleştirme işlemleri  Yükseköğretim Kurulunun belirlediği usul ve esaslar doğrultusunda ilgili yükseköğretim kurumu tarafından yapılmaktadır.
https://osym.gov.tr/,ÖSYM tarafından hazırlanan her türlü kablolu-kablosuz iletişimi kesilmiş engelli sınav salonları nerelerde bulunmaktadır ?,ÖSYM tarafından hazırlanan her türlü kablolu-kablosuz iletişimi kesilmiş engelli sınav salonları tüm sınav merkezlerinde oluşturulmuştur.
https://osym.gov.tr/,2022-TYT puanım 200’ün üzerinde  2023-YKS’ye girmek zorunda mıyım ?,Evet. Bu durumdaki adayların da 2023-YKS’ye girmeleri gerekmektedir.
https://osym.gov.tr/,2022-TYT puanım 200’ün üzerinde  2023-YKS’ye girmeden 2022-TYT puanımla Özel Yetenek Sınavlarına başvurabilir miyim ?,Hayır. 2023 yılında sadece “Özel Yetenek Sınavı” sonuçlarına göre öğrenci alacak yükseköğretim programlarına başvurmak isteyen adayların da 2023-YKS’ye başvurularını yapmaları ve 2023-TYT’ye girmeleri gerekmektedir.
https://osym.gov.tr/,2022-TYT puanım 200’ün üzerinde  2023-YKS’de bu puanımı kullanabilir miyim ?,Hayır. 2022-TYT puanı 200 ve üzeri olan adaylar  2023-YKS’de bu puanlarını kullanamayacaklardır.
https://osym.gov.tr/,TYT  SAY  SÖZ  EA veya DİL puanlarının hesaplanmasında 150/180 baraj puanı var mı ?,Hayır. TYT  SAY  SÖZ  EA veya DİL puanlarının hesaplanmasında 150/180 baraj puanı yoktur.
https://osym.gov.tr/,6 Şubat 2023 tarihli depremde  afet bölgesi ilan edilen il/ilçede ikamet etmekteydim ve/veya afet bölgesi ilan edilen il/ilçede ortaöğretimin son sınıfında öğrenim görmekteydim  sınav ücretinden muaf mıyım ?,6 Şubat 2023 tarihli depremde  afet bölgesi edilen Adana  Adıyaman  Diyarbakır  Elazığ  Gaziantep  Hatay  Kahramanmaraş  Kilis  Malatya  Osmaniye  Şanlıurfa  Sivas-Gürün il/ilçesinde ikamet etmekte olan ve/veya bu il/ilçelerde ortaöğretimin son sınıfında öğrenim görmekte olan adaylardan sınav ve başvuru hizmeti ücreti alınmayacaktır. ÖSYM adayların  Adrese Dayalı Nüfus Kayıt Sistemi’nden adres bilgilerini; Milli Eğitim Bakanlığından okul /bilgilerini kontrol etme hakkını saklı tutar.
